2025-10-25 05:21:03.428228,Sell,0.0
2025-10-25 06:49:50.415026,Sell,0.0
2025-10-25 23:00:18,Sell,0.0
2025-10-26 02:41:33,Sell,0.0
2025-10-26 03:10:45,Sell,0.0
